section,schema,name,info
column,public,calendar_availability ▸ start_time,"type=time without time zone, nullable=NO"
column,public,calendar_availability ▸ title,"type=text, nullable=YES"
column,public,calendar_availability ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,calendar_availability ▸ user_id,"type=uuid, nullable=NO"
column,public,calendar_events ▸ all_day,"type=boolean, nullable=YES, default=false"
column,public,calendar_events ▸ color,"type=text, nullable=YES, default='#667eea'::text"
column,public,calendar_events ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,calendar_events ▸ description,"type=text, nullable=YES"
column,public,calendar_events ▸ end_time,"type=timestamp with time zone, nullable=NO"
column,public,calendar_events ▸ event_type,"type=text, nullable=YES, default='meeting'::text"
column,public,calendar_events ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,calendar_events ▸ location,"type=text, nullable=YES"
column,public,calendar_events ▸ meeting_id,"type=uuid, nullable=YES"
column,public,calendar_events ▸ project_id,"type=uuid, nullable=YES"
column,public,calendar_events ▸ recurring_pattern,"type=jsonb, nullable=YES"
column,public,calendar_events ▸ start_time,"type=timestamp with time zone, nullable=NO"
column,public,calendar_events ▸ title,"type=text, nullable=NO"
column,public,calendar_events ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,calendar_events ▸ user_id,"type=uuid, nullable=NO"
column,public,client_activities ▸ activity_type,"type=text, nullable=NO"
column,public,client_activities ▸ client_id,"type=uuid, nullable=NO"
column,public,client_activities ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,client_activities ▸ description,"type=text, nullable=YES"
column,public,client_activities ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,client_activities ▸ metadata,"type=jsonb, nullable=YES, default='{}'::jsonb"
column,public,client_activities ▸ title,"type=text, nullable=NO"
column,public,client_activities ▸ user_id,"type=uuid, nullable=YES"
column,public,client_contacts ▸ client_id,"type=uuid, nullable=NO"
column,public,client_contacts ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,client_contacts ▸ email,"type=text, nullable=YES"
column,public,client_contacts ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,client_contacts ▸ is_primary,"type=boolean, nullable=YES, default=false"
column,public,client_contacts ▸ name,"type=text, nullable=NO"
column,public,client_contacts ▸ notes,"type=text, nullable=YES"
column,public,client_contacts ▸ phone,"type=text, nullable=YES"
column,public,client_contacts ▸ role,"type=text, nullable=YES"
column,public,client_contacts ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,client_payments ▸ amount,"type=numeric, nullable=NO"
column,public,client_payments ▸ client_id,"type=uuid, nullable=YES"
column,public,client_payments ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,client_payments ▸ currency,"type=text, nullable=NO, default='USD'::text"
column,public,client_payments ▸ description,"type=text, nullable=YES"
column,public,client_payments ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,client_payments ▸ installment_id,"type=uuid, nullable=YES"
column,public,client_payments ▸ notes,"type=text, nullable=YES"
column,public,client_payments ▸ payment_date,"type=date, nullable=NO"
column,public,client_payments ▸ payment_method,"type=text, nullable=YES"
column,public,client_payments ▸ payment_reference,"type=text, nullable=YES"
column,public,client_payments ▸ project_id,"type=uuid, nullable=NO"
column,public,client_payments ▸ status,"type=text, nullable=NO, default='pending'::text"
column,public,client_payments ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,client_segment_assignments ▸ client_id,"type=uuid, nullable=NO"
column,public,client_segment_assignments ▸ segment_id,"type=uuid, nullable=NO"
column,public,client_segments ▸ color,"type=text, nullable=YES"
column,public,client_segments ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,client_segments ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,client_segments ▸ name,"type=text, nullable=NO"
column,public,client_segments ▸ owner_id,"type=uuid, nullable=NO"
column,public,clients ▸ company,"type=text, nullable=YES"
column,public,clients ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,clients ▸ email,"type=text, nullable=YES"
column,public,clients ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,clients ▸ name,"type=text, nullable=NO"
column,public,clients ▸ notes,"type=text, nullable=YES"
column,public,clients ▸ owner_id,"type=uuid, nullable=NO"
column,public,clients ▸ phone,"type=text, nullable=YES"
column,public,clients ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,contract_documents ▸ contract_id,"type=uuid, nullable=NO"
column,public,contract_documents ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,contract_documents ▸ document_type,"type=text, nullable=NO"
column,public,contract_documents ▸ file_path,"type=text, nullable=NO"
column,public,contract_documents ▸ file_size,"type=bigint, nullable=YES"
column,public,contract_documents ▸ file_type,"type=text, nullable=YES"
column,public,contract_documents ▸ filename,"type=text, nullable=NO"
column,public,contract_documents ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,contract_documents ▸ uploaded_by,"type=uuid, nullable=YES"
column,public,database_view_items ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,database_view_items ▸ due_date,"type=date, nullable=YES"
column,public,database_view_items ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,database_view_items ▸ position,"type=integer, nullable=YES, default=0"
column,public,database_view_items ▸ properties,"type=jsonb, nullable=YES, default='{}'::jsonb"
column,public,database_view_items ▸ status,"type=text, nullable=YES"
column,public,database_view_items ▸ title,"type=text, nullable=NO"
column,public,database_view_items ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,database_view_items ▸ view_id,"type=uuid, nullable=NO"
column,public,database_views ▸ config,"type=jsonb, nullable=YES, default='{}'::jsonb"
column,public,database_views ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,database_views ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,database_views ▸ name,"type=text, nullable=NO"
column,public,database_views ▸ owner_id,"type=uuid, nullable=NO"
column,public,database_views ▸ type,"type=text, nullable=NO"
column,public,database_views ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,financial_reports ▸ generated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,financial_reports ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,financial_reports ▸ project_id,"type=uuid, nullable=NO"
column,public,financial_reports ▸ report_data,"type=jsonb, nullable=NO"
column,public,financial_reports ▸ report_name,"type=text, nullable=NO"
column,public,financial_reports ▸ report_type,"type=text, nullable=NO"
column,public,financial_reports ▸ user_id,"type=uuid, nullable=NO"
column,public,global_task_attachments ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_attachments ▸ file_path,"type=text, nullable=NO"
column,public,global_task_attachments ▸ file_size,"type=bigint, nullable=YES"
column,public,global_task_attachments ▸ file_type,"type=text, nullable=YES"
column,public,global_task_attachments ▸ filename,"type=text, nullable=NO"
column,public,global_task_attachments ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_attachments ▸ task_id,"type=uuid, nullable=NO"
column,public,global_task_attachments ▸ user_id,"type=uuid, nullable=NO"
column,public,global_task_categories ▸ color,"type=text, nullable=YES, default='#3B82F6'::text"
column,public,global_task_categories ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_categories ▸ created_by,"type=uuid, nullable=NO"
column,public,global_task_categories ▸ description,"type=text, nullable=YES"
column,public,global_task_categories ▸ icon,"type=text, nullable=YES, default='folder'::text"
column,public,global_task_categories ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_categories ▸ name,"type=text, nullable=NO"
column,public,global_task_categories ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_comments ▸ content,"type=text, nullable=NO"
column,public,global_task_comments ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_comments ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_comments ▸ is_internal,"type=boolean, nullable=YES, default=false"
column,public,global_task_comments ▸ task_id,"type=uuid, nullable=NO"
column,public,global_task_comments ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_comments ▸ user_id,"type=uuid, nullable=NO"
column,public,global_task_dependencies ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_dependencies ▸ dependency_type,"type=text, nullable=NO, default='finish-to-start'::text"
column,public,global_task_dependencies ▸ depends_on_task_id,"type=uuid, nullable=NO"
column,public,global_task_dependencies ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_dependencies ▸ task_id,"type=uuid, nullable=NO"
column,public,global_task_reminders ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_reminders ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_reminders ▸ is_sent,"type=boolean, nullable=YES, default=false"
column,public,global_task_reminders ▸ notification_method,"type=text, nullable=NO, default='in_app'::text"
column,public,global_task_reminders ▸ reminder_time,"type=timestamp with time zone, nullable=NO"
column,public,global_task_reminders ▸ reminder_type,"type=text, nullable=NO, default='due_date'::text"
column,public,global_task_reminders ▸ task_id,"type=uuid, nullable=NO"
column,public,global_task_reminders ▸ user_id,"type=uuid, nullable=NO"
column,public,global_task_tag_assignments ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_tag_assignments ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_tag_assignments ▸ tag_id,"type=uuid, nullable=NO"
column,public,global_task_tag_assignments ▸ task_id,"type=uuid, nullable=NO"
column,public,global_task_tags ▸ color,"type=text, nullable=YES, default='#6B7280'::text"
column,public,global_task_tags ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_tags ▸ created_by,"type=uuid, nullable=NO"
column,public,global_task_tags ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_tags ▸ name,"type=text, nullable=NO"
column,public,global_task_time_entries ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_time_entries ▸ description,"type=text, nullable=YES"
column,public,global_task_time_entries ▸ duration_minutes,"type=integer, nullable=YES"
column,public,global_task_time_entries ▸ end_time,"type=timestamp with time zone, nullable=YES"
column,public,global_task_time_entries ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_task_time_entries ▸ start_time,"type=timestamp with time zone, nullable=NO"
column,public,global_task_time_entries ▸ task_id,"type=uuid, nullable=NO"
column,public,global_task_time_entries ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_task_time_entries ▸ user_id,"type=uuid, nullable=NO"
column,public,global_tasks ▸ actual_hours,"type=numeric, nullable=YES, default=0"
column,public,global_tasks ▸ assigned_to,"type=uuid, nullable=YES"
column,public,global_tasks ▸ category_id,"type=uuid, nullable=YES"
column,public,global_tasks ▸ completed_at,"type=timestamp with time zone, nullable=YES"
column,public,global_tasks ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,global_tasks ▸ created_by,"type=uuid, nullable=NO"
column,public,global_tasks ▸ description,"type=text, nullable=YES"
column,public,global_tasks ▸ due_date,"type=timestamp with time zone, nullable=YES"
column,public,global_tasks ▸ estimated_hours,"type=numeric, nullable=YES"
column,public,global_tasks ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,global_tasks ▸ is_recurring,"type=boolean, nullable=YES, default=false"
column,public,global_tasks ▸ parent_task_id,"type=uuid, nullable=YES"
column,public,global_tasks ▸ priority,"type=text, nullable=NO, default='medium'::text"
column,public,global_tasks ▸ progress,"type=integer, nullable=YES, default=0"
column,public,global_tasks ▸ project_id,"type=uuid, nullable=YES"
column,public,global_tasks ▸ project_task_id,"type=uuid, nullable=YES"
column,public,global_tasks ▸ recurring_interval,"type=integer, nullable=YES, default=1"
column,public,global_tasks ▸ recurring_pattern,"type=text, nullable=YES"
column,public,global_tasks ▸ start_date,"type=timestamp with time zone, nullable=YES"
column,public,global_tasks ▸ status,"type=text, nullable=NO, default='todo'::text"
column,public,global_tasks ▸ title,"type=text, nullable=NO"
column,public,global_tasks ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,invoice_items ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,invoice_items ▸ description,"type=text, nullable=NO"
column,public,invoice_items ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,invoice_items ▸ invoice_id,"type=uuid, nullable=NO"
column,public,invoice_items ▸ quantity,"type=numeric, nullable=NO, default=1"
column,public,invoice_items ▸ total_price,"type=numeric, nullable=NO"
column,public,invoice_items ▸ unit_price,"type=numeric, nullable=NO"
column,public,invoice_templates ▸ company_address,"type=text, nullable=YES"
column,public,invoice_templates ▸ company_email,"type=text, nullable=YES"
column,public,invoice_templates ▸ company_name,"type=text, nullable=YES"
column,public,invoice_templates ▸ company_phone,"type=text, nullable=YES"
column,public,invoice_templates ▸ company_website,"type=text, nullable=YES"
column,public,invoice_templates ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,invoice_templates ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,invoice_templates ▸ is_default,"type=boolean, nullable=YES, default=false"
column,public,invoice_templates ▸ logo_url,"type=text, nullable=YES"
column,public,invoice_templates ▸ payment_terms,"type=text, nullable=YES"
column,public,invoice_templates ▸ template_name,"type=text, nullable=NO"
column,public,invoice_templates ▸ terms_and_conditions,"type=text, nullable=YES"
column,public,invoice_templates ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,invoice_templates ▸ user_id,"type=uuid, nullable=NO"
column,public,invoices ▸ client_id,"type=uuid, nullable=YES"
column,public,invoices ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,invoices ▸ currency,"type=text, nullable=NO, default='USD'::text"
column,public,invoices ▸ due_date,"type=date, nullable=NO"
column,public,invoices ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,invoices ▸ invoice_number,"type=text, nullable=NO"
column,public,invoices ▸ issue_date,"type=date, nullable=NO"
column,public,invoices ▸ notes,"type=text, nullable=YES"
column,public,invoices ▸ payment_terms,"type=text, nullable=YES"
column,public,invoices ▸ project_id,"type=uuid, nullable=NO"
column,public,invoices ▸ status,"type=text, nullable=NO, default='draft'::text"
column,public,invoices ▸ subtotal,"type=numeric, nullable=NO"
column,public,invoices ▸ tax_amount,"type=numeric, nullable=YES, default=0"
column,public,invoices ▸ tax_rate,"type=numeric, nullable=YES, default=0"
column,public,invoices ▸ template_id,"type=uuid, nullable=YES"
column,public,invoices ▸ total_amount,"type=numeric, nullable=NO"
column,public,invoices ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,knowledge_base ▸ category,"type=text, nullable=YES"
column,public,knowledge_base ▸ content,"type=jsonb, nullable=YES, default='[]'::jsonb"
column,public,knowledge_base ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,knowledge_base ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,knowledge_base ▸ is_archived,"type=boolean, nullable=YES, default=false"
column,public,knowledge_base ▸ owner_id,"type=uuid, nullable=NO"
column,public,knowledge_base ▸ parent_version_id,"type=uuid, nullable=YES"
column,public,knowledge_base ▸ tags,"type=ARRAY, nullable=YES, default='{}'::text[]"
column,public,knowledge_base ▸ title,"type=text, nullable=NO"
column,public,knowledge_base ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,knowledge_base ▸ version,"type=integer, nullable=YES, default=1"
column,public,learning_resources ▸ category,"type=text, nullable=NO, default='programming'::text"
column,public,learning_resources ▸ completed,"type=boolean, nullable=YES, default=false"
column,public,learning_resources ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,learning_resources ▸ description,"type=text, nullable=YES"
column,public,learning_resources ▸ difficulty,"type=text, nullable=NO, default='beginner'::text"
column,public,learning_resources ▸ estimated_time,"type=integer, nullable=NO, default=30"
column,public,learning_resources ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,learning_resources ▸ rating,"type=integer, nullable=YES, default=0"
column,public,learning_resources ▸ tags,"type=ARRAY, nullable=YES, default='{}'::text[]"
column,public,learning_resources ▸ title,"type=text, nullable=NO"
column,public,learning_resources ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,learning_resources ▸ url,"type=text, nullable=NO"
column,public,learning_resources ▸ user_id,"type=uuid, nullable=NO"
column,public,notifications ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,notifications ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,notifications ▸ is_read,"type=boolean, nullable=YES, default=false"
column,public,notifications ▸ message,"type=text, nullable=NO"
column,public,notifications ▸ related_id,"type=uuid, nullable=YES"
column,public,notifications ▸ related_type,"type=text, nullable=YES"
column,public,notifications ▸ title,"type=text, nullable=NO"
column,public,notifications ▸ type,"type=text, nullable=NO"
column,public,notifications ▸ user_id,"type=uuid, nullable=NO"
column,public,pages ▸ content,"type=jsonb, nullable=YES, default='[]'::jsonb"
column,public,pages ▸ cover_url,"type=text, nullable=YES"
column,public,pages ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,pages ▸ icon,"type=text, nullable=YES"
column,public,pages ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,pages ▸ is_archived,"type=boolean, nullable=YES, default=false"
column,public,pages ▸ is_favorite,"type=boolean, nullable=YES, default=false"
column,public,pages ▸ last_edited_by,"type=uuid, nullable=YES"
column,public,pages ▸ owner_id,"type=uuid, nullable=NO"
column,public,pages ▸ parent_id,"type=uuid, nullable=YES"
column,public,pages ▸ title,"type=text, nullable=NO"
column,public,pages ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,payment_milestones ▸ amount,"type=numeric, nullable=NO"
column,public,payment_milestones ▸ completion_date,"type=date, nullable=YES"
column,public,payment_milestones ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,payment_milestones ▸ description,"type=text, nullable=YES"
column,public,payment_milestones ▸ due_date,"type=date, nullable=YES"
column,public,payment_milestones ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,payment_milestones ▸ milestone_name,"type=text, nullable=NO"
column,public,payment_milestones ▸ payment_id,"type=uuid, nullable=YES"
column,public,payment_milestones ▸ percentage,"type=numeric, nullable=NO"
column,public,payment_milestones ▸ project_id,"type=uuid, nullable=NO"
column,public,payment_milestones ▸ status,"type=text, nullable=NO, default='pending'::text"
column,public,payment_milestones ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,payment_proof_files ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,payment_proof_files ▸ file_name,"type=text, nullable=NO"
column,public,payment_proof_files ▸ file_path,"type=text, nullable=NO"
column,public,payment_proof_files ▸ file_size,"type=bigint, nullable=YES"
column,public,payment_proof_files ▸ file_type,"type=text, nullable=NO"
column,public,payment_proof_files ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,payment_proof_files ▸ payment_id,"type=uuid, nullable=NO"
column,public,payment_proof_files ▸ uploaded_by,"type=uuid, nullable=NO"
column,public,profile_sections ▸ content,"type=jsonb, nullable=NO, default='{}'::jsonb"
column,public,profile_sections ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,profile_sections ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,profile_sections ▸ key,"type=text, nullable=NO"
column,public,profile_sections ▸ position,"type=integer, nullable=NO, default=0"
column,public,profile_sections ▸ title,"type=text, nullable=NO"
column,public,profile_sections ▸ type,"type=text, nullable=NO"
column,public,profile_sections ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,profile_sections ▸ user_id,"type=uuid, nullable=NO"
column,public,profiles ▸ avatar_url,"type=text, nullable=YES"
column,public,profiles ▸ career_focus,"type=text, nullable=YES"
column,public,profiles ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,profiles ▸ current_status,"type=text, nullable=YES"
column,public,profiles ▸ email,"type=text, nullable=YES"
column,public,profiles ▸ experience,"type=text, nullable=YES"
column,public,profiles ▸ full_name,"type=text, nullable=YES"
column,public,profiles ▸ id,"type=uuid, nullable=NO"
column,public,profiles ▸ portfolio,"type=text, nullable=YES"
column,public,profiles ▸ skills,"type=ARRAY, nullable=YES, default='{}'::text[]"
column,public,profiles ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_budgets ▸ budget_type,"type=text, nullable=NO, default='fixed'::text"
column,public,project_budgets ▸ contingency_percentage,"type=numeric, nullable=YES, default=10.0"
column,public,project_budgets ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_budgets ▸ currency,"type=text, nullable=NO, default='INR'::text"
column,public,project_budgets ▸ estimated_hours,"type=integer, nullable=YES"
column,public,project_budgets ▸ hourly_rate,"type=numeric, nullable=YES"
column,public,project_budgets ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_budgets ▸ project_id,"type=uuid, nullable=NO"
column,public,project_budgets ▸ total_budget,"type=numeric, nullable=NO, default=0"
column,public,project_budgets ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_contracts ▸ agency_signed_at,"type=timestamp with time zone, nullable=YES"
column,public,project_contracts ▸ client_signed_at,"type=timestamp with time zone, nullable=YES"
column,public,project_contracts ▸ contract_number,"type=text, nullable=YES"
column,public,project_contracts ▸ contract_type,"type=text, nullable=NO, default='service_agreement'::text"
column,public,project_contracts ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_contracts ▸ created_by,"type=uuid, nullable=YES"
column,public,project_contracts ▸ currency,"type=text, nullable=YES, default='USD'::text"
column,public,project_contracts ▸ description,"type=text, nullable=YES"
column,public,project_contracts ▸ end_date,"type=date, nullable=YES"
column,public,project_contracts ▸ file_path,"type=text, nullable=YES"
column,public,project_contracts ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_contracts ▸ project_id,"type=uuid, nullable=NO"
column,public,project_contracts ▸ signed_by,"type=uuid, nullable=YES"
column,public,project_contracts ▸ signed_by_agency,"type=boolean, nullable=YES, default=false"
column,public,project_contracts ▸ signed_by_client,"type=boolean, nullable=YES, default=false"
column,public,project_contracts ▸ start_date,"type=date, nullable=YES"
column,public,project_contracts ▸ status,"type=text, nullable=NO, default='draft'::text"
column,public,project_contracts ▸ terms,"type=text, nullable=YES"
column,public,project_contracts ▸ title,"type=text, nullable=NO"
column,public,project_contracts ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_contracts ▸ value,"type=numeric, nullable=YES"
column,public,project_expenses ▸ amount,"type=numeric, nullable=NO"
column,public,project_expenses ▸ budget_category_id,"type=uuid, nullable=YES"
column,public,project_expenses ▸ category,"type=text, nullable=NO"
column,public,project_expenses ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_expenses ▸ currency,"type=text, nullable=NO, default='USD'::text"
column,public,project_expenses ▸ description,"type=text, nullable=YES"
column,public,project_expenses ▸ expense_date,"type=date, nullable=NO"
column,public,project_expenses ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_expenses ▸ is_billable,"type=boolean, nullable=YES, default=true"
column,public,project_expenses ▸ project_id,"type=uuid, nullable=NO"
column,public,project_expenses ▸ receipt_url,"type=text, nullable=YES"
column,public,project_expenses ▸ status,"type=text, nullable=NO, default='pending'::text"
column,public,project_expenses ▸ title,"type=text, nullable=NO"
column,public,project_expenses ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_expenses ▸ user_id,"type=uuid, nullable=NO"
column,public,project_expenses ▸ vendor,"type=text, nullable=YES"
column,public,project_files ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_files ▸ file_path,"type=text, nullable=NO"
column,public,project_files ▸ file_size,"type=bigint, nullable=YES"
column,public,project_files ▸ file_type,"type=text, nullable=YES"
column,public,project_files ▸ filename,"type=text, nullable=NO"
column,public,project_files ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_files ▸ project_id,"type=uuid, nullable=NO"
column,public,project_files ▸ user_id,"type=uuid, nullable=NO"
column,public,project_meeting_participants ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_meeting_participants ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_meeting_participants ▸ meeting_id,"type=uuid, nullable=NO"
column,public,project_meeting_participants ▸ role,"type=text, nullable=NO, default='participant'::text"
column,public,project_meeting_participants ▸ user_id,"type=uuid, nullable=NO"
column,public,project_meetings ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_meetings ▸ created_by,"type=uuid, nullable=NO"
column,public,project_meetings ▸ duration_minutes,"type=integer, nullable=NO, default=60"
column,public,project_meetings ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_meetings ▸ meeting_link,"type=text, nullable=NO"
column,public,project_meetings ▸ notes,"type=text, nullable=YES"
column,public,project_meetings ▸ project_id,"type=uuid, nullable=NO"
column,public,project_meetings ▸ scheduled_at,"type=timestamp with time zone, nullable=NO"
column,public,project_meetings ▸ title,"type=text, nullable=NO"
column,public,project_meetings ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_members ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_members ▸ joined_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_members ▸ project_id,"type=uuid, nullable=NO"
column,public,project_members ▸ role,"type=text, nullable=NO, default='member'::text"
column,public,project_members ▸ user_id,"type=uuid, nullable=NO"
column,public,project_messages ▸ content,"type=text, nullable=NO"
column,public,project_messages ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_messages ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_messages ▸ project_id,"type=uuid, nullable=NO"
column,public,project_messages ▸ user_id,"type=uuid, nullable=NO"
column,public,project_requirements ▸ approved_at,"type=timestamp with time zone, nullable=YES"
column,public,project_requirements ▸ approved_by,"type=uuid, nullable=YES"
column,public,project_requirements ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_requirements ▸ created_by,"type=uuid, nullable=YES"
column,public,project_requirements ▸ description,"type=text, nullable=NO"
column,public,project_requirements ▸ id,"type=uuid, nullable=NO, default=gen_random_uuid()"
column,public,project_requirements ▸ priority,"type=text, nullable=NO, default='medium'::text"
column,public,project_requirements ▸ project_id,"type=uuid, nullable=NO"
column,public,project_requirements ▸ requirement_type,"type=text, nullable=NO, default='functional'::text"
column,public,project_requirements ▸ source,"type=text, nullable=YES"
column,public,project_requirements ▸ status,"type=text, nullable=NO, default='pending'::text"
column,public,project_requirements ▸ title,"type=text, nullable=NO"
column,public,project_requirements ▸ updated_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_stage_deliverables ▸ assigned_to,"type=uuid, nullable=YES"
column,public,project_stage_deliverables ▸ created_at,"type=timestamp with time zone, nullable=YES, default=now()"
column,public,project_stage_deliverables ▸ deliverable_name,"type=text, nullable=NO"
column,public,project_stage_deliverables ▸ deliverable_type,"type=text, nullable=NO, default='document'::text"
column,public,project_stage_deliverables ▸ delivered_at,"type=timestamp with time zone, nullable=YES"
